timestamp,year,session,events,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4,Adj Close,Close,High,Low,Open,Volume,IND_NE_remove
2022-12-27 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.953125,112.953125,113.015625,112.953125,112.984375,8087.0,0
2022-12-27 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.921875,112.921875,112.96875,112.921875,112.96875,11134.0,0
2022-12-27 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.921875,112.921875,112.9375,112.875,112.921875,16666.0,0
2022-12-27 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.90625,112.90625,112.953125,112.859375,112.90625,21767.0,0
2022-12-27 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.640625,112.640625,112.921875,112.515625,112.90625,121327.0,0
2022-12-27 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.703125,112.703125,112.765625,112.5625,112.65625,78122.0,0
2022-12-27 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.578125,112.578125,112.796875,112.578125,112.703125,54349.0,0
2022-12-27 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.40625,112.40625,112.640625,112.390625,112.578125,68047.0,0
2022-12-27 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.359375,112.359375,112.453125,112.328125,112.390625,57709.0,0
2022-12-27 13:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.359375,112.359375,112.453125,112.328125,112.34375,40192.0,0
2022-12-27 14:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.34375,112.34375,112.421875,112.3125,112.359375,41636.0,0
2022-12-27 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.375,112.375,112.4375,112.328125,112.34375,39265.0,0
2022-12-27 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.46875,112.46875,112.484375,112.359375,112.375,26469.0,0
2022-12-27 18:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.4375,112.4375,112.484375,112.421875,112.484375,0.0,0
2022-12-27 19:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.359375,112.359375,112.453125,112.328125,112.453125,14284.0,0
2022-12-27 20:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.4375,112.4375,112.453125,112.34375,112.359375,15495.0,0
2022-12-27 21:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.390625,112.390625,112.453125,112.375,112.4375,6291.0,0
2022-12-27 22:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.375,112.375,112.4375,112.375,112.390625,7079.0,0
2022-12-27 23:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.390625,112.390625,112.40625,112.359375,112.375,5883.0,0
2022-12-28 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.421875,112.421875,112.421875,112.375,112.390625,4144.0,0
2022-12-28 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.390625,112.390625,112.421875,112.359375,112.421875,7941.0,0
2022-12-28 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.515625,112.515625,112.53125,112.390625,112.40625,24270.0,0
2022-12-28 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.515625,112.515625,112.5625,112.4375,112.5,36478.0,0
2022-12-28 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.5,112.5,112.53125,112.484375,112.515625,13914.0,0
2022-12-28 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.546875,112.546875,112.546875,112.484375,112.515625,11491.0,0
2022-12-28 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.546875,112.546875,112.5625,112.5,112.5625,14856.0,0
2022-12-28 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.671875,112.671875,112.6875,112.53125,112.53125,28278.0,0
2022-12-28 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.484375,112.484375,112.671875,112.46875,112.65625,58190.0,0
2022-12-28 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.484375,112.484375,112.578125,112.40625,112.484375,53990.0,0
2022-12-28 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.21875,112.21875,112.46875,112.203125,112.46875,96353.0,0
2022-12-28 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.3125,112.3125,112.3125,112.171875,112.21875,75813.0,0
2022-12-28 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.25,112.25,112.34375,112.234375,112.3125,55275.0,0
2022-12-28 13:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.25,112.25,112.328125,112.21875,112.25,43449.0,0
2022-12-28 14:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.171875,112.171875,112.234375,112.15625,112.234375,79440.0,0
2022-12-28 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.15625,112.15625,112.21875,112.125,112.1875,47292.0,0
2022-12-28 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.1875,112.1875,112.25,112.15625,112.15625,22582.0,0
2022-12-28 18:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.265625,112.265625,112.265625,112.203125,112.21875,0.0,0
2022-12-28 19:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.3125,112.3125,112.3125,112.265625,112.265625,10121.0,0
2022-12-28 20:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.34375,112.34375,112.359375,112.296875,112.296875,5827.0,0
2022-12-28 21:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.390625,112.390625,112.40625,112.328125,112.34375,8762.0,0
2022-12-28 22:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.359375,112.359375,112.390625,112.34375,112.375,6195.0,0
2022-12-28 23:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.390625,112.390625,112.40625,112.359375,112.359375,5623.0,0
2022-12-29 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.359375,112.359375,112.390625,112.328125,112.390625,7567.0,0
2022-12-29 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.390625,112.390625,112.390625,112.328125,112.359375,5850.0,0
2022-12-29 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.453125,112.453125,112.46875,112.375,112.375,17880.0,0
2022-12-29 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.453125,112.453125,112.5,112.390625,112.46875,22348.0,0
2022-12-29 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.359375,112.359375,112.46875,112.34375,112.453125,13149.0,0
2022-12-29 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.28125,112.28125,112.375,112.28125,112.359375,8212.0,0
2022-12-29 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.21875,112.21875,112.296875,112.203125,112.296875,14880.0,0
2022-12-29 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.234375,112.234375,112.28125,112.171875,112.21875,24898.0,0
2022-12-29 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.28125,112.28125,112.4375,112.1875,112.234375,75657.0,0
2022-12-29 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.390625,112.390625,112.40625,112.15625,112.28125,92756.0,0
2022-12-29 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.296875,112.296875,112.390625,112.21875,112.390625,76753.0,0
2022-12-29 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.453125,112.453125,112.46875,112.28125,112.296875,76400.0,0
2022-12-29 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.46875,112.46875,112.515625,112.421875,112.453125,64744.0,0
2022-12-29 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.453125,112.453125,112.484375,112.390625,112.4375,47985.0,0
2022-12-29 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.515625,112.515625,112.5625,112.453125,112.453125,25541.0,0
2022-12-29 18:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.5,112.5,112.515625,112.46875,112.5,0.0,0
2022-12-29 19:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.5,112.5,112.515625,112.453125,112.5,5381.0,0
2022-12-29 20:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.484375,112.484375,112.515625,112.453125,112.5,5239.0,0
2022-12-29 21:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.453125,112.453125,112.5,112.453125,112.484375,5384.0,0
2022-12-29 22:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.4375,112.4375,112.46875,112.4375,112.46875,2214.0,0
2022-12-29 23:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,112.4375,112.4375,112.453125,112.421875,112.4375,3637.0,0
2022-12-30 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.390625,112.390625,112.46875,112.375,112.453125,8053.0,0
2022-12-30 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.40625,112.40625,112.421875,112.375,112.390625,3834.0,0
2022-12-30 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.46875,112.46875,112.46875,112.375,112.40625,10750.0,0
2022-12-30 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.296875,112.296875,112.46875,112.28125,112.46875,23712.0,0
2022-12-30 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.296875,112.296875,112.34375,112.234375,112.3125,18050.0,0
2022-12-30 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.265625,112.265625,112.3125,112.234375,112.296875,19128.0,0
2022-12-30 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,112.265625,112.265625,112.296875,112.25,112.28125,10321.0,0
2022-12-30 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.28125,112.28125,112.359375,112.234375,112.28125,22829.0,0
2022-12-30 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.109375,112.109375,112.28125,112.0625,112.28125,98027.0,0
2022-12-30 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,112.0,112.0,112.21875,111.984375,112.09375,92534.0,0
2022-12-30 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.0625,112.0625,112.09375,111.875,112.015625,120903.0,0
2022-12-30 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.03125,112.03125,112.078125,111.953125,112.078125,83711.0,0
2022-12-30 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.40625,112.40625,112.4375,111.90625,112.015625,349348.0,0
2022-12-30 13:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.109375,112.109375,112.484375,112.0625,112.40625,284761.0,0
2022-12-30 14:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,112.09375,112.09375,112.125,112.0625,112.09375,29930.0,0
2022-12-30 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.140625,112.140625,112.15625,112.078125,112.09375,23144.0,0
2022-12-30 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,112.203125,112.203125,112.234375,112.109375,112.125,13121.0,0
2023-01-03 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.59375,112.59375,112.671875,112.59375,112.640625,4803.0,0
2023-01-03 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.59375,112.59375,112.671875,112.59375,112.640625,0.0,0
2023-01-03 01:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.65625,112.65625,112.71875,112.59375,112.609375,26283.0,0
2023-01-03 02:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.671875,112.671875,112.703125,112.53125,112.65625,53942.0,0
2023-01-03 03:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.828125,112.828125,112.84375,112.5625,112.6875,69544.0,0
2023-01-03 04:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.015625,113.015625,113.0625,112.828125,112.84375,90503.0,0
2023-01-03 05:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.0,113.0,113.046875,112.96875,113.015625,35670.0,0
2023-01-03 06:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.890625,112.890625,113.015625,112.875,113.015625,39651.0,0
2023-01-03 07:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,112.953125,112.953125,112.953125,112.78125,112.890625,62849.0,0
2023-01-03 08:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,112.96875,112.96875,113.03125,112.765625,112.953125,142738.0,0
2023-01-03 09:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.078125,113.078125,113.109375,112.890625,112.953125,133516.0,0
2023-01-03 10:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,112.765625,112.765625,113.078125,112.640625,113.078125,173323.0,0
2023-01-03 11:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,112.640625,112.640625,112.796875,112.53125,112.765625,139004.0,0
2023-01-03 12:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,112.78125,112.78125,112.78125,112.625,112.640625,62162.0,0
2023-01-03 15:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,112.671875,112.671875,112.703125,112.59375,112.640625,64795.0,0
2023-01-03 16:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,112.953125,112.953125,112.953125,112.65625,112.671875,81822.0,0
2023-01-03 18:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,112.875,112.875,112.90625,112.828125,112.890625,0.0,0
2023-01-03 19:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,112.875,112.875,112.890625,112.84375,112.875,7123.0,0
2023-01-03 20:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.0,113.0,113.046875,112.828125,112.875,17639.0,0
2023-01-03 21:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.046875,113.046875,113.078125,113.0,113.015625,17197.0,0
2023-01-03 22:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.078125,113.078125,113.09375,113.015625,113.046875,8922.0,0
2023-01-03 23:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.0625,113.0625,113.078125,113.046875,113.078125,5216.0,0
2023-01-04 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.0625,113.0625,113.078125,113.046875,113.046875,0.0,0
2023-01-04 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.0625,113.0625,113.078125,113.046875,113.046875,8681.0,0
2023-01-04 01:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.171875,113.171875,113.171875,113.0625,113.078125,20549.0,0
2023-01-04 02:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.421875,113.421875,113.4375,113.109375,113.15625,70067.0,0
2023-01-04 03:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.28125,113.28125,113.4375,113.25,113.40625,61944.0,0
2023-01-04 04:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.28125,113.28125,113.296875,113.1875,113.265625,44573.0,0
2023-01-04 05:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.3125,113.3125,113.328125,113.25,113.28125,18165.0,0
2023-01-04 06:00:00-05:00,2023,London 0-7 ET,,,,,,,,,113.390625,113.390625,113.421875,113.28125,113.3125,32376.0,0
2023-01-04 07:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.3125,113.3125,113.4375,113.296875,113.390625,50635.0,0
2023-01-04 08:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.4375,113.4375,113.46875,113.328125,113.328125,116193.0,0
2023-01-04 09:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.453125,113.453125,113.484375,113.3125,113.453125,141929.0,0
2023-01-04 10:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,113.28125,113.28125,113.46875,113.078125,113.46875,242602.0,0
2023-01-04 11:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,113.234375,113.234375,113.34375,113.1875,113.28125,115812.0,0
2023-01-04 12:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,113.15625,113.15625,113.25,113.125,113.234375,72125.0,0
2023-01-04 15:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,113.3125,113.3125,113.34375,113.15625,113.1875,108798.0,0
2023-01-04 16:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,113.390625,113.390625,113.40625,113.296875,113.3125,71043.0,0
2023-01-04 18:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.296875,113.296875,113.359375,113.28125,113.328125,0.0,0
2023-01-04 19:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.21875,113.21875,113.3125,113.21875,113.296875,9087.0,0
2023-01-04 20:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.21875,113.21875,113.265625,113.203125,113.234375,11024.0,0
2023-01-04 21:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.1875,113.1875,113.234375,113.171875,113.21875,13559.0,0
2023-01-04 22:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.140625,113.140625,113.21875,113.109375,113.203125,11682.0,0
2023-01-04 23:00:00-05:00,2023,Asia 18-24 ET,,,,,,,,,113.15625,113.15625,113.1875,113.140625,113.140625,8483.0,0
2023-01-06 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.984375,112.984375,113.0,112.9375,112.96875,5901.0,0
2023-01-06 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.984375,112.984375,113.0,112.9375,112.96875,0.0,0
2023-01-06 01:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.96875,112.96875,113.03125,112.953125,113.0,5855.0,0
2023-01-06 02:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.96875,112.96875,113.078125,112.953125,112.96875,25183.0,0
2023-01-06 03:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.890625,112.890625,113.0,112.84375,112.953125,31974.0,0
2023-01-06 04:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.828125,112.828125,112.921875,112.8125,112.890625,34823.0,0
2023-01-06 05:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.859375,112.859375,112.890625,112.78125,112.828125,23158.0,0
2023-01-06 06:00:00-05:00,2023,London 0-7 ET,,,,,,,,,112.890625,112.890625,112.921875,112.84375,112.84375,19531.0,0
2023-01-06 07:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,112.828125,112.828125,112.921875,112.796875,112.90625,36220.0,0
2023-01-06 08:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.375,113.375,113.421875,112.640625,112.828125,378753.0,0
2023-01-06 09:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,113.171875,113.171875,113.4375,113.046875,113.375,230715.0,0
2023-01-06 10:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,114.109375,114.109375,114.1875,113.1875,113.1875,590308.0,0
2023-01-06 11:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,114.125,114.125,114.203125,113.984375,114.109375,219812.0,0
2023-01-06 12:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,114.125,114.125,114.140625,114.015625,114.109375,67660.0,0
2023-01-06 15:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,114.28125,114.28125,114.359375,114.203125,114.21875,116686.0,0
2023-01-06 16:00:00-05:00,2023,US Close 15-17 ET,,,,,,,,,114.3125,114.3125,114.328125,114.21875,114.265625,36665.0,0
2023-01-09 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.25,114.25,114.265625,114.21875,114.234375,3965.0,0
2023-01-09 00:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.25,114.25,114.265625,114.21875,114.234375,0.0,0
2023-01-09 01:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.296875,114.296875,114.328125,114.234375,114.265625,7828.0,0
2023-01-09 02:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.078125,114.078125,114.3125,114.046875,114.28125,52409.0,0
2023-01-09 03:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.0625,114.0625,114.109375,114.0,114.078125,59437.0,0
2023-01-09 04:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.03125,114.03125,114.140625,114.015625,114.0625,28398.0,0
2023-01-09 05:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.078125,114.078125,114.140625,114.03125,114.03125,21888.0,0
2023-01-09 06:00:00-05:00,2023,London 0-7 ET,,,,,,,,,114.109375,114.109375,114.125,114.046875,114.078125,22183.0,0
2023-01-09 07:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,114.109375,114.109375,114.203125,114.078125,114.09375,43758.0,0
2023-01-09 08:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,114.265625,114.265625,114.375,114.078125,114.109375,131095.0,0
2023-01-09 09:00:00-05:00,2023,US Open 7-10 ET,,,,,,,,,114.3125,114.3125,114.34375,114.1875,114.265625,152230.0,0
2023-01-09 10:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,114.421875,114.421875,114.4375,114.21875,114.3125,162065.0,0
2023-01-09 11:00:00-05:00,2023,US Mid 10-15 ET,,,,,,,,,114.671875,114.671875,114.734375,114.390625,114.40625,212527.0,0
